Unnamed: 0,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,geo_altitude,on_ground,velocity,true_track,vertical_rate,barometric_altitude,transponder_code,special_purpose_indicator,position_source,category,hour
6157,a145d2,N181QS  ,United States,2025-10-01 13:43:15,2025-10-01 13:43:15,-3.5625,40.4589,,True,0.0,180.0,,,,False,0,0,13
6158,ad7f99,N969WR  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-115.3504,35.0777,7033.26,False,229.8,176.79,-0.33,6705.6,,False,0,0,13
6159,c051d0,TSC326  ,Canada,2025-10-01 13:43:17,2025-10-01 13:43:17,-84.7618,27.0566,10949.94,False,221.09,198.73,0.0,10363.2,6303.0,False,0,0,13
6160,a06e71,RPA4339 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-85.3115,39.8816,10858.5,False,234.7,257.85,0.33,10363.2,5507.0,False,0,0,13
6162,a18e3c,N2KK    ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-101.8978,36.5805,12763.5,False,206.86,305.59,0.0,12192.0,,False,0,0,13
6163,ac669c,N89887  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-80.2468,25.9818,236.22,False,44.27,88.0,-0.33,274.32,,False,0,0,13
6164,ac536c,SWA1808 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-81.7504,41.9062,11414.76,False,226.25,259.92,0.0,10972.8,2164.0,False,0,0,13
6165,ab80ef,N840MC  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-94.2042,36.3656,571.5,False,42.66,303.69,-2.93,533.4,,False,0,0,13
6166,a97c40,N710CA  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-81.7039,28.6981,1287.78,False,57.14,2.06,-0.65,1249.68,,False,0,0,13
6167,a9cc29,N730ML  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-84.9298,37.3004,4267.2,False,94.62,105.77,0.0,4061.46,3116.0,False,0,0,13
6168,a98f79,JRE715  ,United States,2025-10-01 13:42:29,2025-10-01 13:42:36,-75.7875,37.8236,2926.08,False,125.25,21.19,-6.18,2865.12,,False,0,0,13
6170,3c496d,TUI39B  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,6.1442,50.2895,10629.9,False,242.06,237.76,0.0,10363.2,1116.0,False,0,0,13
6171,a25ea1,CXK292  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-104.8526,39.5535,1874.52,False,40.21,176.33,2.6,1821.18,1200.0,False,0,0,13
6172,383d0a,FBPIK   ,France,2025-10-01 13:43:17,2025-10-01 13:43:17,2.0585,48.7289,457.2,False,51.44,239.33,0.0,274.32,,False,0,3,13
6173,a98f6a,JBU1533 ,United States,2025-10-01 13:43:13,2025-10-01 13:43:13,-73.7724,40.6461,,True,0.0,163.12,,,,False,0,0,13
6174,ab2080,N816JT  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-104.0196,38.7136,2971.8,False,91.4,121.18,-0.33,2834.64,,False,0,0,13
6175,3c496e,TUI3CM  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,13.8238,47.0546,11369.04,False,254.46,129.26,0.0,11277.6,6427.0,False,0,0,13
6176,a3e8c2,ATN312  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-96.6151,39.3818,12359.64,False,261.44,83.56,0.0,11887.2,3354.0,False,0,0,13
6177,ac537f,ASH6306 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-89.4771,36.5177,11201.4,False,230.68,43.73,0.0,10668.0,3610.0,False,0,0,13
6178,4684b5,SXAEU   ,Greece,2025-10-01 13:40:58,2025-10-01 13:40:58,25.8153,39.308,2545.08,False,60.82,98.27,0.0,2438.4,7063.0,False,0,0,13
6179,a21839,ENY4033 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-94.6355,36.2047,3436.62,False,175.43,269.83,4.55,3268.98,,False,0,0,13
6180,a8bf6e,PDT5984 ,United States,2025-10-01 13:39:48,2025-10-01 13:40:32,-78.9013,33.5724,502.92,False,71.03,347.88,-2.93,518.16,,False,0,0,13
6181,a21833,RPA5657 ,United States,2025-10-01 13:36:21,2025-10-01 13:43:17,-76.7263,39.1164,3093.72,False,136.9,222.56,0.0,2979.42,2715.0,False,0,0,13
6182,a6108c,ERU490  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-81.0084,29.091,624.84,False,46.81,337.38,0.0,632.46,,False,0,0,13
6183,4684ae,SXAEN   ,Greece,2025-10-01 13:43:14,2025-10-01 13:43:17,24.5807,40.8931,228.6,False,44.53,49.69,-2.93,152.4,,False,0,0,13
6184,a7ecfc,N61GA   ,United States,2025-10-01 13:43:16,2025-10-01 13:43:16,-80.108,26.5677,251.46,False,47.94,356.31,0.33,289.56,,False,0,0,13
6185,aa1368,UAL2214 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-97.8322,43.5093,11323.32,False,216.17,257.35,0.0,10972.8,3160.0,False,0,0,13
6186,76cda3,SIA301  ,Singapore,2025-10-01 13:43:17,2025-10-01 13:43:17,37.655,41.1796,12062.46,False,286.66,93.81,0.0,11887.2,,False,0,0,13
6187,4ab2a6,UNY472  ,Sweden,2025-10-01 13:43:16,2025-10-01 13:43:17,13.9289,55.9961,640.08,False,58.95,290.97,-0.33,434.34,,False,0,0,13
6188,a3e8d3,N351DD  ,United States,2025-10-01 13:41:33,2025-10-01 13:41:34,-80.1458,26.201,121.92,False,60.17,262.63,-4.88,152.4,3546.0,False,0,0,13
6189,c051f2,PBR615  ,Canada,2025-10-01 13:43:17,2025-10-01 13:43:17,-97.9781,51.633,6880.86,False,130.27,345.36,0.0,6705.6,4757.0,False,0,0,13
6190,ad6040,DAL3110 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-90.729,37.964,11803.38,False,242.22,126.19,0.0,11277.6,1176.0,False,0,0,13
6191,ac538f,SWA3080 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-86.2324,38.4152,9151.62,False,234.11,181.01,5.85,8717.28,,False,0,0,13
6192,407630,EXS41L  ,United Kingdom,2025-10-01 13:43:13,2025-10-01 13:43:16,18.9383,43.4837,11407.14,False,242.17,132.33,0.0,11277.6,517.0,False,0,0,13
6193,407631,EXS8PY  ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,3.502,48.3984,11330.94,False,194.9,334.52,0.0,10972.8,4002.0,False,0,0,13
6194,a9df34,DRL73   ,United States,2025-10-01 13:43:16,2025-10-01 13:43:17,-103.1022,32.7794,1684.02,False,80.3,229.68,-0.33,1615.44,,False,0,0,13
6196,a6d3af,DAL1510 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-83.9633,30.6369,12443.46,False,235.58,158.48,0.0,11887.2,2064.0,False,0,0,13
6197,00808c,LNK924C ,South Africa,2025-10-01 13:43:17,2025-10-01 13:43:17,18.6149,-33.8725,1592.58,False,125.28,81.74,14.31,1524.0,,False,0,0,13
6198,adc375,N986WU  ,United States,2025-10-01 13:43:16,2025-10-01 13:43:16,-116.6262,43.6348,861.06,False,37.48,136.67,3.58,853.44,,False,0,0,13
6199,aa134c,N7485C  ,United States,2025-10-01 13:43:03,2025-10-01 13:43:03,-85.5178,43.1396,853.44,False,61.23,180.96,-0.65,800.1,,False,0,0,13
6200,a2eb13,N2875R  ,United States,2025-10-01 13:39:11,2025-10-01 13:39:11,-80.7451,40.7894,1371.6,False,71.43,48.5,-2.6,1280.16,,False,0,0,13
6201,a44521,UAL2622 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-116.1102,32.683,8618.22,False,243.82,86.37,1.95,8161.02,,False,0,0,13
6202,a44520,UAL1318 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-108.2755,32.3684,11269.98,False,248.77,107.57,0.0,10668.0,,False,0,0,13
6203,a9cc05,CSR414  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,5.614,45.5381,1714.5,False,55.68,16.09,-1.3,1577.34,7030.0,False,0,0,13
6204,a385c8,DAL646  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-85.1035,39.0567,10828.02,False,245.99,201.47,0.0,10370.82,,False,0,0,13
6205,34750b,AEA79JC ,Spain,2025-10-01 13:43:16,2025-10-01 13:43:16,-3.557,42.4451,11803.38,False,210.57,7.3,4.55,11277.6,1000.0,False,0,0,13
6206,76cdb1,SIA338  ,Singapore,2025-10-01 13:43:16,2025-10-01 13:43:17,47.822,30.0942,12885.42,False,226.33,310.21,0.0,12192.0,4746.0,False,0,0,13
6207,34750a,AEA32UH ,Spain,2025-10-01 13:43:17,2025-10-01 13:43:17,-2.3053,41.0361,9441.18,False,218.1,75.8,7.8,8983.98,1000.0,False,0,0,13
6208,ab58b2,DAL2724 ,United States,2025-10-01 13:41:53,2025-10-01 13:42:05,-86.6885,36.102,175.26,False,77.77,17.72,-3.58,144.78,2476.0,False,0,0,13
6209,a75676,SKW6967 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-84.7327,42.8696,6385.56,False,205.82,261.81,0.33,6096.0,,False,0,0,13
6210,a43e38,N37242  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-72.765,41.0044,4160.52,False,81.93,262.79,0.0,4038.6,5327.0,False,0,0,13
6211,a31216,UAL2465 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-87.7319,41.8491,2209.8,False,153.39,304.06,-5.53,2080.26,2713.0,False,0,0,13
6212,a8d95e,FLC67   ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-83.2653,30.8798,914.4,False,85.57,39.14,0.33,891.54,,False,0,0,13
6213,394a01,AFR024  ,France,2025-10-01 13:43:17,2025-10-01 13:43:17,-5.784,56.9051,10066.02,False,241.51,321.23,4.23,9768.84,5601.0,False,0,0,13
6214,a0757f,DAL454  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-87.7427,37.942,11811.0,False,227.38,49.68,-0.33,11277.6,551.0,False,0,0,13
6215,394a08,AFR032  ,France,2025-10-01 13:43:17,2025-10-01 13:43:17,-3.8158,52.4925,10172.7,False,235.97,299.81,0.0,9753.6,5615.0,False,0,1,13
6216,a1f884,ENY4158 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-89.8898,35.3695,10576.56,False,224.71,72.69,0.0,10058.4,746.0,False,0,0,13
6217,a18e6b,DCM3160 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-104.4876,37.5198,13053.06,False,279.03,81.2,-0.33,12496.8,771.0,False,0,0,13
6218,394a05,AFR702  ,France,2025-10-01 13:43:17,2025-10-01 13:43:17,0.368,45.5392,10515.6,False,262.68,208.67,0.0,10058.4,7661.0,False,0,0,13
6219,a37ed3,SKW3833 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-93.4039,44.2988,5478.78,False,202.24,21.8,-14.96,5265.42,2135.0,True,0,0,13
6220,76cdaa,SIA218  ,Singapore,2025-10-01 13:43:17,2025-10-01 13:43:17,144.688,-37.4454,2926.08,False,122.44,318.41,12.68,3002.28,1560.0,False,0,0,13
6221,a4e35f,DAL235  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,1.3846,53.1577,11330.94,False,220.97,282.09,0.0,10972.8,2206.0,False,0,0,13
6222,a1f868,N226MK  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,3.3539,46.283,8580.12,False,180.61,153.07,0.0,8229.6,,False,0,0,13
6223,a6dff9,GJS4449 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-89.9001,40.1566,10530.84,False,241.95,17.32,-0.33,10058.4,1743.0,False,0,0,13
6224,c01761,WEN3269 ,Canada,2025-10-01 13:41:45,2025-10-01 13:41:46,-114.0128,51.1352,,True,0.0,90.0,,,,False,0,0,13
6225,aa1f97,AAL2774 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-85.3423,35.5154,11757.66,False,223.79,54.92,-0.65,11277.6,1515.0,False,0,0,13
6226,4ca570,RYR307Z ,Ireland,2025-10-01 13:43:17,2025-10-01 13:43:17,-4.5333,39.8943,10568.94,False,229.65,177.56,0.0,10058.4,5053.0,False,0,0,13
6227,acf0d8,ASA381  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-113.8976,47.3734,12435.84,False,209.04,274.66,-0.33,12192.0,,False,0,0,13
6228,aa1350,N7485G  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-96.3846,33.1523,868.68,False,42.98,11.04,0.0,822.96,,False,0,0,13
6229,a4e370,ERU414  ,United States,2025-10-01 13:42:58,2025-10-01 13:42:58,-81.3915,29.3854,457.2,False,44.25,17.59,-6.18,480.06,,False,0,0,13
6230,ab209c,BPX209  ,United States,2025-10-01 13:43:14,2025-10-01 13:43:14,-84.6328,34.0611,990.6,False,53.11,308.31,2.6,952.5,,False,0,0,13
6231,a8d972,WDE01   ,United States,2025-10-01 13:42:20,2025-10-01 13:42:20,-82.1629,29.7388,899.16,False,105.86,44.8,-0.33,883.92,,False,0,13,13
6232,a6367d,N5NU    ,United States,2025-10-01 13:43:13,2025-10-01 13:43:13,-80.3724,40.3091,541.02,False,47.92,150.41,0.0,518.16,,False,0,0,13
6233,a278ff,CXK1013 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-93.464,44.8052,548.64,False,55.45,276.93,-2.93,518.16,,False,0,0,13
6234,a8ac35,UAL934  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-63.4568,45.027,10104.12,False,283.08,55.96,0.0,10058.4,,False,0,0,13
6235,3d6901,DFMAB   ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,11.7741,48.4223,7383.78,False,140.3,290.16,-0.33,7315.2,7447.0,False,0,0,13
6236,44dd2d,OOWIM   ,Belgium,2025-10-01 13:43:17,2025-10-01 13:43:17,7.1343,50.4484,1303.02,False,81.76,105.7,-2.6,1135.38,4451.0,False,0,0,13
6237,3e61f1,DKCHD   ,Germany,2025-10-01 13:43:04,2025-10-01 13:43:04,8.1418,49.9658,281.94,False,27.85,78.27,-0.33,106.68,7000.0,False,0,0,13
6238,a6d3b3,AAL1018 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-106.9828,32.1196,11254.74,False,253.35,105.31,0.0,10668.0,,False,0,0,13
6239,a6dfed,LXJ542  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-83.1172,35.7582,4282.44,False,185.07,124.35,-6.5,4107.18,1124.0,False,0,0,13
6240,a670b4,CXK519  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-82.8184,34.0315,1676.4,False,52.48,1.12,0.0,1638.3,1200.0,False,0,0,13
6241,4ca565,RYR57EH ,Ireland,2025-10-01 13:43:17,2025-10-01 13:43:17,-3.9802,52.0042,11399.52,False,210.96,281.39,0.0,10972.8,5751.0,False,0,0,13
6242,a2fe32,BPX292  ,United States,2025-10-01 13:41:27,2025-10-01 13:41:27,-81.0441,29.1862,15.24,False,37.98,245.17,-3.58,45.72,,False,0,0,13
6243,4ca564,RYR6033 ,Ireland,2025-10-01 13:43:16,2025-10-01 13:43:17,6.1016,49.522,12153.9,False,250.49,151.28,0.0,11887.2,114.0,False,0,0,13
6244,4684a7,SXAEG   ,Greece,2025-10-01 13:43:16,2025-10-01 13:43:17,22.9002,37.9526,784.86,False,44.12,238.35,1.63,701.04,,False,0,0,13
6245,a1e540,N221FL  ,United States,2025-10-01 13:38:33,2025-10-01 13:38:33,-74.803,40.2669,114.3,False,42.66,326.31,-2.6,45.72,,False,0,0,13
6246,347502,FYS44BE ,Spain,2025-10-01 13:43:14,2025-10-01 13:43:14,0.0945,38.7283,792.48,False,50.6,42.94,-1.63,662.94,7023.0,False,0,0,13
6247,a25eea,CXK607  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-98.5335,29.243,1196.34,False,41.3,309.44,2.28,1135.38,,False,0,0,13
6248,4ca568,RYR10SH ,Ireland,2025-10-01 13:43:17,2025-10-01 13:43:17,0.6789,43.0363,10805.16,False,205.0,340.66,0.0,10363.2,5356.0,False,0,0,13
6249,aa265e,NDU753  ,United States,2025-10-01 13:43:14,2025-10-01 13:43:14,-111.5992,32.5798,2827.02,False,56.58,130.21,0.65,2720.34,,False,0,0,13
6250,0a806f,BHS319  ,Bahamas,2025-10-01 13:42:55,2025-10-01 13:42:55,-78.0979,25.7951,4899.66,False,171.79,326.36,-12.68,4610.1,,False,0,0,13
6251,a4e36e,N414EP  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-122.372,48.2165,579.12,False,74.3,175.63,0.0,670.56,,False,0,0,13
6252,a1a8da,AVA9530 ,United States,2025-10-01 13:43:02,2025-10-01 13:43:02,-74.1454,4.7039,,True,0.0,36.56,,,,False,0,0,13
6253,ac78b0,EDV5149 ,United States,2025-10-01 13:38:51,2025-10-01 13:39:01,-73.8635,40.7722,,True,0.32,222.19,,,7114.0,False,0,1,13
6254,a24ba7,SKW3943 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-122.8676,48.1322,4556.76,False,153.97,172.9,-2.6,4594.86,,False,0,0,13
6255,c04ad1,CTG434  ,Canada,2025-10-01 13:43:09,2025-10-01 13:43:09,-75.7648,45.148,403.86,False,59.16,208.57,-0.33,297.18,,False,0,0,13
6256,ac181d,DAL2261 ,United States,2025-10-01 13:41:34,2025-10-01 13:41:34,-103.3338,43.0745,10706.1,False,223.12,239.06,0.0,10363.2,,False,0,0,13
6257,a44502,DAL2444 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-115.1976,40.571,12031.98,False,218.57,333.13,0.0,11582.4,,False,0,0,13
6258,a1820e,N1969F  ,United States,2025-10-01 13:38:03,2025-10-01 13:38:03,-91.0002,38.5685,350.52,False,40.38,145.91,-2.6,320.04,1200.0,False,0,0,13
6259,a80cf8,FDX416  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-73.809,41.3369,11376.66,False,230.07,228.9,0.0,10980.42,7337.0,False,0,0,13
6260,a5fc87,EDV4994 ,United States,2025-10-01 13:43:16,2025-10-01 13:43:17,-81.7673,35.007,3177.54,False,229.54,225.09,-0.33,2781.3,1617.0,False,0,0,13
6261,7814b4,CSC3896 ,China,2025-10-01 13:43:09,2025-10-01 13:43:09,36.9348,39.8443,11635.74,False,294.59,76.16,0.0,11277.6,,False,0,0,13
6262,c051c6,TSC398  ,Canada,2025-10-01 13:43:17,2025-10-01 13:43:17,-74.0009,44.5329,7193.28,False,234.8,175.48,6.5,6972.3,6232.0,False,0,0,13
6263,c04aca,CJT2386 ,Canada,2025-10-01 13:43:17,2025-10-01 13:43:17,-99.7728,50.7266,10934.7,False,243.46,101.95,0.0,10668.0,1325.0,False,0,0,13
6264,a6368a,N5PG    ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-88.2486,41.7794,14196.06,False,241.67,313.1,0.0,13716.0,6775.0,False,0,0,13
6265,c064f5,LSJ629  ,Canada,2025-10-01 13:43:17,2025-10-01 13:43:17,-65.1431,50.2338,3924.3,False,104.45,268.87,-4.55,3901.44,,False,0,0,13
6266,a1f862,N226MD  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-82.9328,35.599,7040.88,False,155.57,216.53,0.0,6705.6,,False,0,0,13
6267,aa73c3,SWA2431 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-98.8941,30.5003,9700.26,False,218.12,284.76,7.48,9182.1,2505.0,False,0,0,13
6268,a7f3ae,JIA5322 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-88.0005,32.9322,9265.92,False,222.07,51.11,4.88,8808.72,,False,0,0,13
6269,3dda97,,Germany,2025-10-01 13:42:49,2025-10-01 13:43:11,7.9666,53.4055,190.5,False,39.57,105.84,-0.65,7.62,,False,0,0,13
6270,a959df,SKW225X ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-98.088,32.6509,7185.66,False,203.07,264.62,9.43,6819.9,,False,0,0,13
6271,a0c538,N149MF  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-123.0779,45.0114,4587.24,False,114.92,176.66,0.0,4594.86,,False,0,0,13
6272,407600,BAW61XM ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,-0.2471,51.3213,2506.98,False,121.5,315.34,-3.9,2324.1,2763.0,False,0,0,13
6273,a7300d,N562TM  ,United States,2025-10-01 13:38:12,2025-10-01 13:38:12,-115.166,36.0872,,True,14.92,14.06,,,,False,0,0,13
6274,a17b40,FDX844  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-102.7107,35.2043,10584.18,False,259.29,86.36,0.0,10066.02,7323.0,False,0,0,13
6275,a7566a,LXJ572  ,United States,2025-10-01 13:39:58,2025-10-01 13:39:58,-106.2039,39.6338,4968.24,False,173.48,242.83,-0.33,4770.12,5174.0,False,0,0,13
6276,4b1b97,HBKLR   ,Switzerland,2025-10-01 13:43:17,2025-10-01 13:43:17,8.8899,47.6057,1104.9,False,71.77,228.2,-0.33,952.5,7000.0,False,0,0,13
6277,a9df25,N735RR  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-97.3857,32.9376,1066.8,False,40.26,243.43,1.3,1028.7,,False,0,0,13
6278,a1954b,N20065  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-80.6604,25.4209,769.62,False,36.42,233.62,0.0,762.0,,False,0,0,13
6279,a07579,DAL2045 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-98.3455,37.1526,11506.2,False,219.75,292.72,0.33,10972.8,1371.0,False,0,0,13
6280,a31e23,N30MY   ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-85.8481,35.6966,8663.94,False,156.94,152.26,0.0,8229.6,,False,0,0,13
6281,ab7b02,AAL2258 ,United States,2025-10-01 13:43:12,2025-10-01 13:43:12,-115.1348,36.0804,,True,0.0,272.81,,,,False,0,1,13
6282,a80ce8,EPI533  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-80.9719,29.0342,160.02,False,44.92,159.9,-2.28,182.88,,False,0,0,13
6283,a132b3,CXK601  ,United States,2025-10-01 13:39:34,2025-10-01 13:39:34,-112.3001,33.5183,304.8,False,36.58,25.84,-3.58,320.04,,False,0,0,13
6284,a1cb05,JBU123  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-106.9127,35.6029,10904.22,False,221.25,251.57,0.0,10355.58,2776.0,False,0,0,13
6285,aa1f5a,SKW6413 ,United States,2025-10-01 13:43:16,2025-10-01 13:43:17,-88.0383,41.9883,662.94,False,83.86,89.65,-4.55,601.98,2330.0,False,0,0,13
6286,8881f5,VJC734  ,Viet Nam,2025-10-01 13:43:17,2025-10-01 13:43:17,106.6564,20.0045,4114.8,False,189.07,353.28,-7.48,3893.82,,False,0,0,13
6287,a74f8a,N570MP  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-93.8382,37.8818,8176.26,False,203.77,335.7,9.1,7810.5,,False,0,0,13
6288,4b1b89,HBKLD   ,Switzerland,2025-10-01 13:43:17,2025-10-01 13:43:17,8.9984,47.5229,541.02,False,35.66,63.43,-4.88,388.62,7000.0,False,0,0,13
6289,a3b082,N337HC  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-74.3233,40.7732,1638.3,False,115.25,180.77,13.0,1584.96,3337.0,False,0,0,13
6290,a33843,JBU815  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-77.4568,39.5735,11407.14,False,223.85,238.25,0.0,10972.8,3504.0,False,0,0,13
6291,aba8b0,,United States,2025-10-01 13:42:54,2025-10-01 13:42:55,-87.233,40.4816,1348.74,False,54.37,353.48,0.0,1295.4,,False,0,0,13
6292,a4d04c,RPA4762 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-82.7616,35.8327,9570.72,False,233.86,274.8,0.0,9144.0,6244.0,False,0,0,13
6293,a79e39,N590JK  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-81.6876,28.8186,2110.74,False,72.07,55.18,-0.98,2042.16,5764.0,False,0,0,13
6294,394a2a,FGSRK   ,France,2025-10-01 13:43:10,2025-10-01 13:43:14,1.8768,48.9493,472.44,False,52.79,257.05,0.65,304.8,,False,0,0,13
6295,c05da4,WJA469  ,Canada,2025-10-01 13:43:17,2025-10-01 13:43:17,-111.2922,51.0524,11734.8,False,223.29,275.55,0.0,11582.4,7126.0,False,0,0,13
6296,ac793f,AAL1506 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-88.3593,38.7355,8008.62,False,248.26,71.26,-0.33,7627.62,2343.0,False,0,0,13
6297,aa6e58,SKW4707 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-89.3923,40.7238,7680.96,False,227.87,33.12,0.0,7315.2,5764.0,False,0,0,13
6298,a492c2,N394MK  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-88.3329,42.2097,1211.58,False,81.84,70.54,0.0,1135.38,,False,0,0,13
6299,750481,AXM353  ,Malaysia,2025-10-01 13:42:52,2025-10-01 13:42:59,105.6148,-2.2366,12039.6,False,233.39,158.81,0.0,11285.22,2116.0,False,0,0,13
6300,c0171a,ACA891  ,Canada,2025-10-01 13:43:17,2025-10-01 13:43:17,-12.9388,52.8089,10706.1,False,236.08,314.91,3.25,10347.96,5754.0,False,0,0,13
6301,49d56e,PAV141  ,Czech Republic,2025-10-01 13:43:17,2025-10-01 13:43:17,-6.4814,40.3599,13655.04,False,205.86,24.2,0.0,13106.4,506.0,False,0,0,13
6302,a82840,N62457  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-97.1283,30.677,1043.94,False,55.65,93.18,-1.63,1036.32,,False,0,0,13
6303,a69869,GJS4464 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-92.7807,37.9522,9898.38,False,224.3,36.61,0.0,9448.8,,False,0,0,13
6304,a252dd,EJA249  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-89.3089,43.177,426.72,False,61.79,212.76,-4.23,373.38,1511.0,False,0,0,13
6305,a5ae2f,SWA2119 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-87.4982,32.6253,12542.52,False,231.79,77.57,-4.55,11971.02,3663.0,False,0,0,13
6306,c077c3,CGTJE   ,Canada,2025-10-01 13:43:17,2025-10-01 13:43:17,-114.1479,50.8933,2164.08,False,83.47,303.69,0.0,2179.32,,False,0,0,13
6307,39644e,AFR830  ,France,2025-10-01 13:43:17,2025-10-01 13:43:17,-6.2908,34.5418,12458.7,False,239.15,215.81,0.0,11887.2,7622.0,False,0,0,13
6308,5082ef,UTN9147 ,Ukraine,2025-10-01 13:43:16,2025-10-01 13:43:17,24.4247,40.9725,10294.62,False,240.82,156.72,0.0,10058.4,7421.0,False,0,0,13
6309,c01732,ACA42   ,Canada,2025-10-01 13:43:17,2025-10-01 13:43:17,76.8033,28.924,3756.66,False,139.29,250.36,-0.65,3657.6,,False,0,0,13
6310,a0628f,AAL1928 ,United States,2025-10-01 13:43:16,2025-10-01 13:43:17,-93.1742,32.7838,10881.36,False,224.15,286.4,0.0,10355.58,214.0,False,0,1,13
6311,750475,AXM5306 ,Malaysia,2025-10-01 13:43:17,2025-10-01 13:43:17,116.1212,6.107,906.78,False,98.57,193.89,-3.58,815.34,,False,0,0,13
6312,a4e2a0,N4137P  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-71.752,41.8356,1470.66,False,67.95,57.99,0.0,1463.04,1166.0,False,0,0,13
6313,a4454e,N3742J  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-111.8079,33.1822,1120.14,False,37.77,204.12,-0.33,1066.8,,False,0,0,13
